0.90359,0.010547,20.119
0.98266,0.046328,20.069
1.0617,0.082109,20.02
1.1408,0.11789,19.97
1.2199,0.15367,19.92
1.2989,0.18945,19.87
1.378,0.22523,19.821
1.4571,0.26102,19.771
1.5361,0.2968,19.721
1.6152,0.33258,19.672
1.6943,0.36836,19.622
1.7734,0.40414,19.572
1.8524,0.43992,19.523
1.9315,0.4757,19.473
2.0106,0.51148,19.423
2.0896,0.54726,19.374
2.1687,0.58305,19.324
2.2478,0.61883,19.274
2.3268,0.65461,19.225
2.4059,0.69039,19.175
2.485,0.72617,19.125
2.564,0.76195,19.076
2.6431,0.79773,19.026
2.7222,0.83351,18.976
2.8013,0.86929,18.927
2.8803,0.90508,18.877
2.9594,0.94086,18.827
3.0385,0.97664,18.778
3.1175,1.0124,18.728
3.1966,1.0482,18.678
3.2757,1.084,18.629
3.3547,1.1198,18.579
3.4338,1.1555,18.529
3.5129,1.1913,18.48
3.5919,1.2271,18.43
3.671,1.2629,18.38
3.7501,1.2987,18.33
3.8292,1.3344,18.281
3.9082,1.3702,18.231
3.9873,1.406,18.181
4.0664,1.4418,18.132
4.1454,1.4776,18.082
4.2245,1.5134,18.032
4.3036,1.5491,17.983
4.3826,1.5849,17.933
4.4617,1.6207,17.883
4.5408,1.6565,17.834
4.6198,1.6923,17.784
4.6989,1.728,17.734
4.778,1.7638,17.685
4.8571,1.7996,17.635
4.9361,1.8354,17.585
5.0152,1.8712,17.536
5.0943,1.9069,17.486
5.1733,1.9427,17.436
5.2524,1.9785,17.387
5.3315,2.0143,17.337
5.4105,2.0501,17.287
5.4896,2.0859,17.238
5.5687,2.1216,17.188
5.6477,2.1574,17.138
5.7268,2.1932,17.089
5.8059,2.229,17.039
5.885,2.2648,16.989
5.964,2.3005,16.94
6.0431,2.3363,16.89
6.1222,2.3721,16.84
6.2012,2.4079,16.791
6.2803,2.4437,16.741
6.3594,2.4794,16.691
6.4384,2.5152,16.641
6.5175,2.551,16.592
6.5966,2.5868,16.542
6.6756,2.6226,16.492
6.7547,2.6584,16.443
6.8338,2.6941,16.393
6.9129,2.7299,16.343
6.9919,2.7657,16.294
7.071,2.8015,16.244
7.1501,2.8373,16.194
7.2291,2.873,16.145
7.3082,2.9088,16.095
7.3873,2.9446,16.045
7.4663,2.9804,15.996
7.5454,3.0162,15.946
7.6245,3.0519,15.896
7.7035,3.0877,15.847
7.7826,3.1235,15.797
7.8617,3.1593,15.747
7.9408,3.1951,15.698
8.0198,3.2309,15.648
8.0989,3.2666,15.598
8.178,3.3024,15.549
8.257,3.3382,15.499
8.3361,3.374,15.449
8.4152,3.4098,15.4
8.4942,3.4455,15.35
8.5733,3.4813,15.3
8.6524,3.5171,15.251
8.7315,3.5529,15.201
8.8105,3.5887,15.151
8.8896,3.6244,15.102
8.9687,3.6602,15.052
9.0477,3.696,15.002
9.1268,3.7318,14.952
9.2059,3.7676,14.903
9.2849,3.8033,14.853
9.364,3.8391,14.803
9.4431,3.8749,14.754
9.5221,3.9107,14.704
9.6012,3.9465,14.654
9.6803,3.9823,14.605
9.7594,4.018,14.555
9.8384,4.0538,14.505
9.9175,4.0896,14.456
9.9966,4.1254,14.406
10.076,4.1612,14.356
10.155,4.1969,14.307
10.234,4.2327,14.257
10.313,4.2685,14.207
10.392,4.3043,14.158
10.471,4.3401,14.108
10.55,4.3758,14.058
10.629,4.4116,14.009
10.708,4.4474,13.959
10.787,4.4832,13.909
10.866,4.519,13.86
10.945,4.5548,13.81
11.024,4.5905,13.76
11.104,4.6263,13.711
11.183,4.6621,13.661
11.262,4.6979,13.611
11.341,4.7337,13.562
11.42,4.7694,13.512
11.499,4.8052,13.462
11.578,4.841,13.413
11.657,4.8768,13.363
11.736,4.9126,13.313
11.815,4.9483,13.263
11.894,4.9841,13.214
11.973,5.0199,13.164
12.052,5.0557,13.114
12.131,5.0915,13.065
12.21,5.1273,13.015
12.29,5.163,12.965
12.369,5.1988,12.916
12.448,5.2346,12.866
12.527,5.2704,12.816
12.606,5.3062,12.767
12.685,5.3419,12.717
12.764,5.3777,12.667
12.843,5.4135,12.618
12.922,5.4493,12.568
13.001,5.4851,12.518
13.08,5.5208,12.469
13.159,5.5566,12.419
13.238,5.5924,12.369
13.317,5.6282,12.32
13.397,5.664,12.27
13.476,5.6998,12.22
13.555,5.7355,12.171
13.634,5.7713,12.121
13.713,5.8071,12.071
13.792,5.8429,12.022
13.871,5.8787,11.972
13.95,5.9144,11.922
14.029,5.9502,11.873
14.108,5.986,11.823
14.187,6.0218,11.773
14.266,6.0576,11.724
14.345,6.0933,11.674
14.424,6.1291,11.624
14.504,6.1649,11.574
14.583,6.2007,11.525
14.662,6.2365,11.475
14.741,6.2722,11.425
14.82,6.308,11.376
14.899,6.3438,11.326
14.978,6.3796,11.276
15.057,6.4154,11.227
15.136,6.4512,11.177
15.215,6.4869,11.127
15.294,6.5227,11.078
15.373,6.5585,11.028
15.452,6.5943,10.978
15.531,6.6301,10.929
15.61,6.6658,10.879
15.69,6.7016,10.829
15.769,6.7374,10.78
15.848,6.7732,10.73
15.927,6.809,10.68
16.006,6.8447,10.631
16.085,6.8805,10.581
16.164,6.9163,10.531
16.243,6.9521,10.482
16.322,6.9879,10.432
16.401,7.0237,10.382
16.48,7.0594,10.333
16.559,7.0952,10.283
16.638,7.131,10.233
16.717,7.1668,10.184
16.797,7.2026,10.134
16.876,7.2383,10.084
-0.086549,2.6179,9.3638
-0.01193,2.6446,9.4248
0.06269,2.6713,9.4857
0.13731,2.698,9.5467
0.21193,2.7247,9.6077
0.28655,2.7514,9.6687
0.36117,2.7781,9.7297
0.43579,2.8048,9.7906
0.51041,2.8315,9.8516
0.58503,2.8583,9.9126
0.65965,2.885,9.9736
0.73427,2.9117,10.035
0.80889,2.9384,10.096
0.88351,2.9651,10.157
0.95813,2.9918,10.217
1.0327,3.0185,10.278
1.1074,3.0452,10.339
1.182,3.0719,10.4
1.2566,3.0986,10.461
1.3312,3.1253,10.522
1.4058,3.1521,10.583
1.4805,3.1788,10.644
1.5551,3.2055,10.705
1.6297,3.2322,10.766
1.7043,3.2589,10.827
1.7789,3.2856,10.888
1.8536,3.3123,10.949
1.9282,3.339,11.01
2.0028,3.3657,11.071
2.0774,3.3924,11.132
2.152,3.4191,11.193
2.2267,3.4458,11.254
2.3013,3.4726,11.315
2.3759,3.4993,11.376
2.4505,3.526,11.437
2.5251,3.5527,11.498
2.5998,3.5794,11.559
2.6744,3.6061,11.62
2.749,3.6328,11.681
2.8236,3.6595,11.742
2.8982,3.6862,11.803
2.9729,3.7129,11.864
3.0475,3.7396,11.925
3.1221,3.7664,11.986
3.1967,3.7931,12.047
3.2713,3.8198,12.108
3.346,3.8465,12.169
3.4206,3.8732,12.23
3.4952,3.8999,12.291
3.5698,3.9266,12.352
3.6444,3.9533,12.413
3.7191,3.98,12.474
3.7937,4.0067,12.535
3.8683,4.0334,12.596
3.9429,4.0602,12.657
4.0175,4.0869,12.718
4.0922,4.1136,12.779
4.1668,4.1403,12.84
4.2414,4.167,12.901
4.316,4.1937,12.962
4.3906,4.2204,13.023
4.4653,4.2471,13.084
4.5399,4.2738,13.145
4.6145,4.3005,13.206
4.6891,4.3272,13.266
